,type,lon,lat,geometry
4035,office,41.9314998,45.0614893,POINT (41.9314998 45.0614893)
4036,office,43.1297705,44.184859,POINT (43.1297705 44.184859)
4037,office,41.8900265,44.6684293,POINT (41.8900265 44.6684293)
4038,food,41.9146699,45.0031191,POINT (41.9146699 45.0031191)
4039,food,46.9650699,42.3867646,POINT (46.9650699 42.3867646)
4040,food,47.4705894,42.9840666,POINT (47.4705894 42.9840666)
4041,hospital,46.5690354,43.0881468,POINT (46.5690354 43.0881468)
4042,hospital,46.5692136,43.0882413,POINT (46.5692136 43.0882413)
4043,school,44.3080617,42.8507002,POINT (44.3080617 42.8507002)
4044,school,41.9224111,44.6467962,POINT (41.9224111 44.6467962)
