,type,lon,lat,geometry
2690,food,30.3511013,59.851054,POINT (30.3511013 59.851054)
2691,office,53.6940734,63.5636903,POINT (53.6940734 63.5636903)
2692,bank,30.3929826,60.0688844,POINT (30.3929826 60.0688844)
2693,college,39.8789219,59.2227635,POINT (39.8789219 59.2227635)
2694,college,39.8707101,59.2246318,POINT (39.8707101 59.2246318)
2695,bank,30.6053235,64.5927834,POINT (30.6053235 64.5927834)
2696,food,53.6828149,63.5628079,POINT (53.6828149 63.5628079)
2697,food,30.477363,59.9373721,POINT (30.477363 59.9373721)
2698,railway,33.3022382,58.4083705,POINT (33.3022382 58.4083705)
2699,atm,30.1862879,59.854768,POINT (30.1862879 59.854768)
2700,bank,30.0928665,59.5622164,POINT (30.0928665 59.5622164)
2701,school,30.3199361,59.9045452,POINT (30.3199361 59.9045452)
2702,bank,30.5936166,64.5882136,POINT (30.5936166 64.5882136)
2703,atm,30.5938807,64.5882154,POINT (30.5938807 64.5882154)
2704,food,28.3621242,57.3161785,POINT (28.3621242 57.3161785)
2705,food,30.420172,59.7340081,POINT (30.420172 59.7340081)
2706,food,30.4203437,59.7344786,POINT (30.4203437 59.7344786)
2707,food,40.5595625,64.5302408,POINT (40.5595625 64.5302408)
2708,food,29.0893086,59.8997816,POINT (29.0893086 59.8997816)
2709,school,29.0910569,59.8993891,POINT (29.0910569 59.8993891)
2710,food,30.565257,59.7412034,POINT (30.565257 59.7412034)
2711,bank,30.2344931,59.9514805,POINT (30.2344931 59.9514805)
2712,atm,28.3371896,57.804051,POINT (28.3371896 57.804051)
2713,bank,28.3427829,57.8072912,POINT (28.3427829 57.8072912)
2714,railway,40.4791362,64.4093264,POINT (40.4791362 64.4093264)
2715,food,40.5937786,64.4136835,POINT (40.5937786 64.4136835)
2716,college,40.6211485,64.4306623,POINT (40.6211485 64.4306623)
2717,office,40.6210842,64.4304516,POINT (40.6210842 64.4304516)
2718,hospital,40.6188174,64.4311897,POINT (40.6188174 64.4311897)
2719,atm,40.5232146,64.5354564,POINT (40.5232146 64.5354564)
2720,bank,30.1344043,59.5770365,POINT (30.1344043 59.5770365)
2721,food,30.4724392,59.9518504,POINT (30.4724392 59.9518504)
